Lars Ricken,Mittelfeld,29,Borussia Dortmund,0,0,6,14,-6,-1,-2,-6,-5,-2,-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomas Rosicky,Mittelfeld,24,Borussia Dortmund,5,4,9,0,-4,0,0,0,-2,2,-2,-2,5,5,-2,-9,0,9,2,2,0,0,-6,0,0,0,14,8,-4,0,0,8,-2,0
Nuri Sahin,Mittelfeld,16,Borussia Dortmund,2,-2,0,0,0,0,0,0,0,-2,2,-2,2,10,2,-2,-1,0,-2,-4,-2,0,0,-6,-2,-1,0,-2,-3,0,-1,-6,0,6
Kosi Saka,Mittelfeld,19,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Amoah,Sturm,24,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-6,-8,-10,0
Salvatore Gambino,Sturm,21,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,-2,-2,-2,-6,0,-6,0,0,0,0,0,0,0,0,3,0
Jan Koller,Sturm,32,Borussia Dortmund,8,-4,-6,0,5,9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
David Odonkor,Sturm,21,Borussia Dortmund,0,0,0,7,5,0,0,2,2,-1,0,3,-2,10,-6,2,0,2,-6,0,2,2,-6,-2,-2,4,-2,-6,0,-6,2,-8,-6,-2
Euzebiusz Smolarek,Sturm,24,Borussia Dortmund,3,1,-6,-1,10,3,-2,-2,19,-2,5,-4,12,-2,-4,-6,-2,10,-4,-4,-2,-6,-6,-2,-4,-2,11,-6,-6,-4,-2,-6,-10,-2
Marcus Steegmann,Sturm,24,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedric Gun der van,Sturm,26,Borussia Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sven Beuckert,Tor,31,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Georg Koch,Tor,33,MSV Duisburg,6,-4,6,2,-2,2,4,6,10,2,6,8,2,2,6,4,-2,6,6,2,2,4,2,-4,8,-4,2,2,2,0,4,-2,8,12
Necat Aygün,Abwehr,25,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
Thomas Baelum,Abwehr,27,MSV Duisburg,4,-8,-2,-2,-4,2,-2,-4,-6,-6,2,-6,-4,-6,-4,0,-4,-2,0,-4,0,-6,0,0,2,-10,2,-4,0,0,-6,-2,0,-2
Marino Biliskov,Abwehr,29,MSV Duisburg,0,0,0,0,0,7,4,-2,-4,-6,0,-6,-6,0,0,0,0,-2,0,2,2,-16,0,0,0,0,-6,-2,-2,0,-6,-6,-2,-2
Alexander Bugera,Abwehr,26,MSV Duisburg,-2,-6,-4,0,0,0,2,-4,-4,-2,7,-6,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,-4,-4,-2,2,-6,4,-2,2
Marco Caligiuri,Abwehr,21,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-3,0,2,-6,0,-4,-2,-6,-2,-4,0,0,0,0,5,0
Alexander Meyer,Abwehr,21,MSV Duisburg,0,0,-4,2,-2,-2,2,-2,-6,-6,0,-6,-6,-2,-2,0,-4,1,-2,-2,0,-2,0,0,-2,-6,0,0,0,0,0,-2,0,0
Uwe Möhrle,Abwehr,25,MSV Duisburg,-2,6,-4,7,-4,-2,-2,-2,-2,-10,2,-4,-4,-6,-6,-4,9,-6,-2,2,0,-6,2,-6,0,-11,0,-6,4,-2,-6,-6,0,0
Razundara Tjikuzu,Abwehr,25,MSV Duisburg,0,0,0,0,0,-6,-6,0,0,-6,0,-2,-2,0,0,0,1,0,-6,2,0,-6,-2,-8,0,-8,0,0,-2,0,0,0,0,0
Carsten Wolters,Abwehr,36,MSV Duisburg,2,-6,0,-2,-2,0,0,-2,-2,-8,0,0,0,-2,0,-2,-4,0,0,0,0,0,0,-6,0,0,2,-2,0,0,0,0,-2,0
Markus Anfang,Mittelfeld,31,MSV Duisburg,0,0,0,0,0,0,0,-2,0,0,6,-4,-6,-2,0,0,0,0,0,0,-2,0,0,-2,-6,0,0,0,0,-6,0,0,0,0
Adam Bodzek,Mittelfeld,19,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-8,-4,3,0,0,0,0,-6,-6,0,0
